reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,appTitle,appId,country,lang,content_clean
33322f04-feb9-469a-b85d-9525c8e8dbb5,"Very bad experience, like these guys are from the Neaderthal compared to the current times. App goes în a loop when adding a new vehicle and bringing me to the same menu, without completing the add. Really really bad! Also a lot of other poorly developed functionalities. Long delay to activate car functions, sometimes no response. Bad.",1,0,5.11.4,2026-03-03 22:36:08,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,very bad experience like these guys are from the neaderthal compared to the current times app goes n a loop when adding a new vehicle and bringing me to the same menu without completing the add really really bad also a lot of other poorly developed functionalities long delay to activate car functions sometimes no response bad
10cc2378-8890-4fd0-a060-ef253a19ba38,In general app is good. However I would like to be able to see what the external temperature is at the car. This feature is available on all my previous non BMW,4,0,5.11.5,2026-03-02 18:50:10,5.11.5,My BMW,de.bmw.connected.mobile20.row,us,en,in general app is good however i would like to be able to see what the external temperature is at the car this feature is available on all my previous non bmw
a6acf712-05cf-40bc-8090-04043c7b3f45,Changelog where?,1,0,5.11.4,2026-03-02 14:18:48,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,changelog where
be43ed62-497a-440c-8ae4-da77afc2b8de,"generally does most things you want it to but have found it forgets settings from time to time, probably during updates",5,0,5.11.4,2026-03-02 11:08:08,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,generally does most things you want it to but have found it forgets settings from time to time probably during updates
a7ea4b82-5b8b-429b-959f-c91329bd5f83,"It is disappointing that some applications integrated with the car’s system do not function in certain countries, even though these apps work normally on their own. When your organization does not enable these features, BMW owners are unable to fully enjoy the services they paid for. This creates frustration, gives the impression of falling behind in this area, and negatively affects your brand’s image—especially since access to these features should be a right for BMW customers.",4,0,5.11.4,2026-03-01 19:42:46,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,it is disappointing that some applications integrated with the cars system do not function in certain countries even though these apps work normally on their own when your organization does not enable these features bmw owners are unable to fully enjoy the services they paid for this creates frustration gives the impression of falling behind in this area and negatively affects your brands imageespecially since access to these features should be a right for bmw customers
26a63a76-0243-46c8-ad36-dceeae16f5ed,It's a very slow response.,1,0,5.11.4,2026-02-28 22:26:09,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,its a very slow response
483dfffc-edec-401b-9291-c426e7a519af,so far I am very happy,5,0,5.7.2,2026-02-26 19:28:51,5.7.2,My BMW,de.bmw.connected.mobile20.row,us,en,so far i am very happy
22f7f568-2315-4a8d-83c5-af6997d89928,"I'm trying to purchase upgrades but whenever I click to go to the ConnectedDrive store is just takes me to the BMW Australia home page and I am unable to buy traffic camera, maps etc. anymore",3,0,5.11.4,2026-02-25 20:42:55,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,im trying to purchase upgrades but whenever i click to go to the connecteddrive store is just takes me to the bmw australia home page and i am unable to buy traffic camera maps etc anymore
5333a28a-8e37-4198-8959-2bad19ebc47a,"good when it works properly, at the moment I can't even log in",2,0,5.11.4,2026-02-25 14:22:24,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,good when it works properly at the moment i cant even log in
09b4fd4a-5c11-42c8-9ac2-c0318b13dc24,I was trying to download it's difficult. then I didn't continue.,1,0,5.11.4,2026-02-17 16:23:39,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,i was trying to download its difficult then i didnt continue
20f74273-1e27-45b6-b76c-875cf0a71a9e,"One of the worst apps I ever used. It's not intuitive, links are unclear and are unhelpful. Support is very poor. Additionally features that were provided for free in previous versions of the app are now charged for in tge current update. VERY DISAPPOINTING",1,0,5.11.4,2026-02-16 20:42:43,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,one of the worst apps i ever used its not intuitive links are unclear and are unhelpful support is very poor additionally features that were provided for free in previous versions of the app are now charged for in tge current update very disappointing
be5bce44-ed08-4ca2-b7c2-76f418baf19b,says starter battery failing when it has been replaced by bmw,2,0,5.11.4,2026-02-12 19:28:56,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,says starter battery failing when it has been replaced by bmw
db3217c6-84d2-4e0d-ba43-374dc88371c8,"useless, will not add my vehicle from its VIN number. bugs out then closes. uninstalled then came here to warn people how useless it is, unless you want to buy a car, then it works lol",1,0,,2026-02-12 13:41:54,,My BMW,de.bmw.connected.mobile20.row,us,en,useless will not add my vehicle from its vin number bugs out then closes uninstalled then came here to warn people how useless it is unless you want to buy a car then it works lol
7ee4cfd3-2af0-4d2f-93bd-3e5b22fdac29,"was a battery hog before. this is now ok. synching with the car is however still very slow. BMW please pay attention, smart charging with Frank energy is unreliable since you have blocked access to the car as before. also can functionality be added to unlock the charging port based on location, this would make it easier to plug in my car at home. thanks",1,4,5.11.4,2026-02-12 12:46:48,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,was a battery hog before this is now ok synching with the car is however still very slow bmw please pay attention smart charging with frank energy is unreliable since you have blocked access to the car as before also can functionality be added to unlock the charging port based on location this would make it easier to plug in my car at home thanks
dda6e85d-30dd-41c2-8443-ccb8a802ce1a,Unable to use the app when Wifi is turned off. As soon as I log in to the app I get a popup about precise location. If I select 'No Thanks' the popup keeps returning several times per second thus not letting me use the app at all. Can't even see the vehicle status or log out until Wifi is turned back on. App should degrade gracefully and let me use features that don't require location if I don't want precise location enabled for whatever reason.,1,0,5.11.4,2026-02-10 22:36:50,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,unable to use the app when wifi is turned off as soon as i log in to the app i get a popup about precise location if i select no thanks the popup keeps returning several times per second thus not letting me use the app at all cant even see the vehicle status or log out until wifi is turned back on app should degrade gracefully and let me use features that dont require location if i dont want precise location enabled for whatever reason
c192fed0-b84d-4c70-9a83-9d8668648413,updated security features have disabled the ability to use smart charging and lower electricity tariffs at home. now costing over £10 more each charge overnight.,1,1,5.11.4,2026-02-09 07:46:32,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,updated security features have disabled the ability to use smart charging and lower electricity tariffs at home now costing over 10 more each charge overnight
c04885b2-1cd9-465d-b1d7-e3abf8f33ad6,"This app is really a joke. People buy a car and how they drive the car is their business and this app is monitoring how the car owner drives the car by showing the car owner Efficiency Statist report daily and monthly is like controlling the car owner how they need to drive theirown car. What is the point that the car have ""Sport, Comfort & Economy "" modes?. This APP SUCKS....",1,0,5.11.4,2026-02-08 22:10:15,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,this app is really a joke people buy a car and how they drive the car is their business and this app is monitoring how the car owner drives the car by showing the car owner efficiency statist report daily and monthly is like controlling the car owner how they need to drive theirown car what is the point that the car have sport comfort  economy  modes this app sucks
9a5838d4-fc64-4000-bcd9-c2a7f5b22235,absolutely brilliant app can lock car from miles away and also see where car is which is great security feature,5,0,5.11.4,2026-02-07 07:30:32,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,absolutely brilliant app can lock car from miles away and also see where car is which is great security feature
784a3169-aa5a-4c24-a6af-1c1be9a38415,good app but recently it has stopped giving notifications to my phone when my car is unlocked and locked ??,5,0,5.11.4,2026-02-06 20:28:12,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,good app but recently it has stopped giving notifications to my phone when my car is unlocked and locked
be79948b-3209-401b-9340-d7a6a4b4b90a,Alexa app does not recodnise my BMWi3 and sees it like null so stupid,1,0,5.11.4,2026-02-06 09:52:51,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,alexa app does not recodnise my bmwi3 and sees it like null so stupid
ee67100e-5e92-4684-9137-4c8dc80e78ba,"Each time there is an update to the app, you loose the privacy settings from the car making it useless ! You can't use anything. This is REALLY ANNOYING ! If you can't do things properly stop touching working things. Perfect example of improper improvement !!!!",1,0,5.11.4,2026-02-03 20:30:30,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,each time there is an update to the app you loose the privacy settings from the car making it useless  you cant use anything this is really annoying  if you cant do things properly stop touching working things perfect example of improper improvement
3191385d-b3a6-4f9c-b373-6c0bb93e687f,What's the point of this when remote reauests to the vehicle keep failing all the time.. And of course the service blocks u when u try too many times..Absolutely pointless.,1,0,,2026-02-02 15:14:22,,My BMW,de.bmw.connected.mobile20.row,us,en,whats the point of this when remote reauests to the vehicle keep failing all the time and of course the service blocks u when u try too many timesabsolutely pointless
daee58b6-68fa-4e06-a455-80a223ba8bf4,"use to love it but now its a stress maker. car is locked however app says its unlocked so i go & check & yep, app is wrong. want mention the other hiccups.",3,0,5.11.4,2026-02-02 11:08:52,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,use to love it but now its a stress maker car is locked however app says its unlocked so i go  check  yep app is wrong want mention the other hiccups
78dff912-16a2-4fc4-ab08-06314304b1a6,"This app has not recorded my journeys since 12 May - even when I send the destination to the car ahead of the trip... Last Saturday, the app suddenly stopped recording my trips again, 20 September. No reason: the app and car are up to date. Again, yesterday afternoon, it failed to record my return home and has failed to record an outing and return today, 29 January 2026. Why is it so unreliable?",2,3,5.11.4,2026-01-31 22:22:14,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,this app has not recorded my journeys since 12 may  even when i send the destination to the car ahead of the trip last saturday the app suddenly stopped recording my trips again 20 september no reason the app and car are up to date again yesterday afternoon it failed to record my return home and has failed to record an outing and return today 29 january 2026 why is it so unreliable
999f6d14-3484-4dc5-b347-b9672d9d6594,"Great when it works, but fails to do so often. I always have to try multiple times to pre-set heating for the desired time. Also missing some QoL features, like changing the distance display to reflect the preferred drive mode. I mainly use Eco Pro so I would like to see my available distance at a glance for that. Currently only displays the information for Comfort mode. Would also like to see the status of heating and current internal temperature through the app. Lots of wasted potential.",2,0,5.11.4,2026-01-31 12:25:56,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,great when it works but fails to do so often i always have to try multiple times to preset heating for the desired time also missing some qol features like changing the distance display to reflect the preferred drive mode i mainly use eco pro so i would like to see my available distance at a glance for that currently only displays the information for comfort mode would also like to see the status of heating and current internal temperature through the app lots of wasted potential
053377e7-b510-4c30-b625-857d21088dcd,"i wanted to check out features on cars, but seems like the demo mode have dissapeared?",4,0,4.11.4,2026-01-30 22:53:53,4.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,i wanted to check out features on cars but seems like the demo mode have dissapeared
8075dd55-c410-4c0f-9f48-7fe1dde36432,very effective and efficient customer service,4,0,5.7.1,2026-01-30 11:34:58,5.7.1,My BMW,de.bmw.connected.mobile20.row,us,en,very effective and efficient customer service
d7b3a095-a04b-4050-b552-9627a084c3c8,"How do I see my trip statistics? Do I need ""connected drive"" subscription or something?",3,0,5.11.4,2026-01-27 23:38:35,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,how do i see my trip statistics do i need connected drive subscription or something
2fa7b394-9cd5-4fc5-a169-0613943958d3,I don't even own a BMW YET! 😂 I guess one day is one day 🤔,5,0,5.11.4,2026-01-27 14:31:19,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,i dont even own a bmw yet  i guess one day is one day
4762dceb-b7a2-40fc-bf1b-843f37504356,"This app in general, and the time setting for charging and climatising feature in particular, is absolute shite. One in four times the car wouldn't charge if you choose to charge during a particular time slot e.g., midnight to morning. And one in three times it wouldn't heat, usually on the coldest days. So, instead, use charge immediately and press the fan icon in the app 15 minutes before you leave the house. I would give it zero star if I could.",1,0,5.11.4,2026-01-27 08:03:33,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,this app in general and the time setting for charging and climatising feature in particular is absolute shite one in four times the car wouldnt charge if you choose to charge during a particular time slot eg midnight to morning and one in three times it wouldnt heat usually on the coldest days so instead use charge immediately and press the fan icon in the app 15 minutes before you leave the house i would give it zero star if i could
e45f2008-bd65-49c0-a485-ebd57735030e,"fix the widgets size!! if the homescreen has more Collums or rows then usual, you get one small widget on the entire page. the widgets are created relative to the screen %, not to Collums and rows. it's the only app ever I get this bug. also the location showed my car 250km away , got scared , and the car was in its place.",1,0,5.11.4,2026-01-27 05:52:41,5.11.4,My BMW,de.bmw.connected.mobile20.row,us,en,fix the widgets size if the homescreen has more collums or rows then usual you get one small widget on the entire page the widgets are created relative to the screen  not to collums and rows its the only app ever i get this bug also the location showed my car 250km away  got scared  and the car was in its place
519201da-2591-49f8-bb0b-f6c361795cb0,good overall service.,5,0,5.11.3,2026-01-23 20:00:54,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,good overall service
2100db6a-cab3-4f5b-8a69-e3f57fcb83f2,"app is useless. I want to see my charging status, but this is not available. (or is this locked behind paywall?)",1,0,5.11.3,2026-01-22 15:43:25,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,app is useless i want to see my charging status but this is not available or is this locked behind paywall
6f67bd93-f98b-4897-a2f8-0050ebc5f603,"The main reason I use this app is to warm up or cool down my car in the morning, but it continually refuses to connect saying I have no internet connection despite having full fibre WiFi and good 5g coverage at home.",2,1,5.11.3,2026-01-21 12:22:45,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,the main reason i use this app is to warm up or cool down my car in the morning but it continually refuses to connect saying i have no internet connection despite having full fibre wifi and good 5g coverage at home
e17b6a53-090e-4ee5-8d29-8a9b68fc0bcf,"""My Trips"" is a recurring issue on the app. No amount of troubleshooting will help you fix it. Also to top it off the customer support people have absolutely no idea on how to fix. They are always saying the same spiel with same messages, ""update app"", "" update software from headunit"", and then its back to square one with no fix. Finally after having the runaround with their customer service have booked in with the local BMW service centre. Hopefully the buck stops there.",1,1,5.11.3,2026-01-20 11:53:24,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,my trips is a recurring issue on the app no amount of troubleshooting will help you fix it also to top it off the customer support people have absolutely no idea on how to fix they are always saying the same spiel with same messages update app  update software from headunit and then its back to square one with no fix finally after having the runaround with their customer service have booked in with the local bmw service centre hopefully the buck stops there
b70baab1-d27f-4d86-9810-da181572a04d,Trip planner unusable; it keeps routing me through closed Alpine passes.,1,0,5.11.3,2026-01-18 19:42:42,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,trip planner unusable it keeps routing me through closed alpine passes
84451b5e-7ee4-41a9-80fe-8ebfa419acbb,"Has the ability to lock, unlock and climatize through the app which is nice.",4,0,5.11.3,2026-01-18 10:11:51,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,has the ability to lock unlock and climatize through the app which is nice
a038681a-9d6a-4dc8-960e-1dbce5f4d488,"X2 that I have is my 5th BMW car. It's classy,safe & secured,manageable, economic and keeps me Healthy - NO STRESS ISSUES at my 70th year of life. VALUE FOR MONEY!!!",5,0,5.11.3,2026-01-18 08:47:10,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,x2 that i have is my 5th bmw car its classysafe  securedmanageable economic and keeps me healthy  no stress issues at my 70th year of life value for money
d01b95ba-c32b-4f46-8074-18384935887e,"app is great when it works, I find the app only updates the cars status if I've driven it that day, if I havnt it will stick with the same battery level and the reported check date will stay the same. tried several troubleshooting steps to no success",3,0,5.11.3,2026-01-17 22:45:22,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,app is great when it works i find the app only updates the cars status if ive driven it that day if i havnt it will stick with the same battery level and the reported check date will stay the same tried several troubleshooting steps to no success
a41e9a08-ab1d-4e67-9eaf-851210d23895,"Great app, but I wish it would support older models.",5,0,,2026-01-17 13:09:21,,My BMW,de.bmw.connected.mobile20.row,us,en,great app but i wish it would support older models
2927e784-d1bb-491e-b41d-97f580f4cbcc,"it's been good using it, but since yesterday 16/1/26 @ 13:11 its stopped updating and is showing my car as Unlocked. I keep swiping down the screen to force it do update again, but nothing happens. I did however enable Alexa, as it keeps unregistering itself and that's when the app stopped responding.",2,1,5.11.3,2026-01-17 09:53:42,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,its been good using it but since yesterday 16126  1311 its stopped updating and is showing my car as unlocked i keep swiping down the screen to force it do update again but nothing happens i did however enable alexa as it keeps unregistering itself and thats when the app stopped responding
e1a83ff6-4821-45dc-8dc9-a2de6a142b2a,Journeys no longer recorded since 22/12/2025. Disappointing.,3,0,5.11.3,2026-01-17 00:08:17,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,journeys no longer recorded since 22122025 disappointing
b19489b0-2fba-4b83-9190-ac3a4aa90e20,It would be great if the unit in miles be converted into Kilometres for Mauritius in the next update.,5,0,5.11.3,2026-01-16 16:24:29,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,it would be great if the unit in miles be converted into kilometres for mauritius in the next update
29394de5-c3a9-49e3-8d81-7f904adb9f39,"Not really at the level it should be, compared to my Tesla App it seems prehistoric. Doesn't seem to connect instantly so there's a delay in unlocking the doors etc. After a few weeks of ownership starting showing a warning that the windows were open....they weren't! This warning hasn't gone away. I use Octopus Intelligent Go for home charging which often sets a schedule but can change as cheaper electricity becomes available, the app can't cope with this once it has received the first schedule",2,2,5.11.3,2026-01-16 15:38:27,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,not really at the level it should be compared to my tesla app it seems prehistoric doesnt seem to connect instantly so theres a delay in unlocking the doors etc after a few weeks of ownership starting showing a warning that the windows were openthey werent this warning hasnt gone away i use octopus intelligent go for home charging which often sets a schedule but can change as cheaper electricity becomes available the app cant cope with this once it has received the first schedule
5af9acb7-1a9e-45fd-8af6-a29f08a22786,Remote controls such as car locking and webasto do not work through the application. I reset the computer in the car but still the same. The application only receives data from the car but cannot send it to the car.,3,0,5.11.3,2026-01-16 09:01:05,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,remote controls such as car locking and webasto do not work through the application i reset the computer in the car but still the same the application only receives data from the car but cannot send it to the car
37c8200a-6bfb-4dcf-a0be-309b94701fe8,love the function where i can bring the car to desired temp before I get in to start journey. Been a godsend with all the frost n snow we've had lately,5,0,5.11.3,2026-01-15 21:07:13,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,love the function where i can bring the car to desired temp before i get in to start journey been a godsend with all the frost n snow weve had lately
57b06740-593e-4a16-af9d-3557b86e7288,Update is really poor,3,0,5.11.3,2026-01-12 00:09:46,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,update is really poor
89aadf2c-ba48-43d0-becb-fc8216b3094e,"This app is an absolute embarrassment for BMW, it fails to connect to the car on almost every occasion, remote functionality fails 90% of the time and is very limited compared to what other manufacturers have available, it seems to get worse with every update. I'd genuinely give it zero stars if I could.",1,1,5.11.3,2026-01-10 12:05:15,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,this app is an absolute embarrassment for bmw it fails to connect to the car on almost every occasion remote functionality fails 90 of the time and is very limited compared to what other manufacturers have available it seems to get worse with every update id genuinely give it zero stars if i could
57db6cde-bb53-4e33-b6eb-44c4daeaf278,"very useful connection to the car, information and history.",5,0,5.11.3,2026-01-10 09:25:27,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,very useful connection to the car information and history
c7a09d7c-d58d-46e2-9ef3-03daefd650d0,Revision: I have now been able to sign in and love the app. again. Did work well but then I have been logged out of it and now even though my details are correct when I try to login it just takes me back to the login page. Really frustrating as really liked the app. when it worked.,5,2,5.11.3,2026-01-09 16:23:16,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,revision i have now been able to sign in and love the app again did work well but then i have been logged out of it and now even though my details are correct when i try to login it just takes me back to the login page really frustrating as really liked the app when it worked
f51394a1-b57f-4c7d-bcc1-a4fcaca2afce,"So the app has some really interesting features and does some of what I look for but the biggest issue is that when scheduling my charge window it fails every time. I want my car to charge between 23:30 - 05:00 everyday. The app says it's successfully updated the car and 5 minutes later, the car starts charging outside that window. when I go back into the app it's either reset back to immediate OR the scheduled window has changed to some obscure schedule. BMW says it's working as designed. 😕",2,0,5.11.3,2026-01-09 00:10:51,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,so the app has some really interesting features and does some of what i look for but the biggest issue is that when scheduling my charge window it fails every time i want my car to charge between 2330  0500 everyday the app says its successfully updated the car and 5 minutes later the car starts charging outside that window when i go back into the app its either reset back to immediate or the scheduled window has changed to some obscure schedule bmw says its working as designed
c78b17ab-6101-4213-999c-4ea4cf4229c9,very useful app.,5,0,5.11.3,2026-01-07 14:42:37,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,very useful app
11364e81-8e0c-4864-913d-120d913880b0,"Been driving Beemers since ""The real Dawn"", since I can remember. Before rode in competitor German stallions. Home at last. No WANNABEE Import for Dzorgaev",5,0,5.11.3,2026-01-07 10:07:39,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,been driving beemers since the real dawn since i can remember before rode in competitor german stallions home at last no wannabee import for dzorgaev
faa81348-d150-4c59-b4b6-116eb63f2625,In general good and easy work around app,5,0,5.11.3,2026-01-06 23:26:21,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,in general good and easy work around app
316c6b4e-e54e-4360-8c36-a8a0e3eeaef7,"great app, it's a bit slow with my 2021 bmw i3 (when I set the departure time for preconditioning, it takes a full minute or more to send the command to the car and I have to stay on the app screen, otherwise it doesn't work, could also do with some more customization options maybe adding ones own photos as background ? ) otherwise it's a useful app",5,6,5.11.3,2026-01-06 20:28:12,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,great app its a bit slow with my 2021 bmw i3 when i set the departure time for preconditioning it takes a full minute or more to send the command to the car and i have to stay on the app screen otherwise it doesnt work could also do with some more customization options maybe adding ones own photos as background   otherwise its a useful app
b9fc537f-a6af-4fd4-8ffc-8edf71926fdf,"All good on the app but since last year you're not able to book service via APP, 😔😔😕",3,0,5.11.3,2026-01-06 19:28:43,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,all good on the app but since last year youre not able to book service via app
b724564b-05a0-4142-8001-cd70766a117a,fabulous app. includes all data and relevant information.,5,0,5.11.3,2026-01-06 18:53:58,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,fabulous app includes all data and relevant information
2d0781d4-664d-464e-bc6f-19970b390e58,Its wonderful to use to easily keep track of my vehicle.,5,0,5.11.3,2026-01-06 08:15:56,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,its wonderful to use to easily keep track of my vehicle
d23ebdd9-aa1a-48be-9662-78ad42fb87b0,Brilliant In every way,5,0,5.11.3,2026-01-05 13:43:26,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,brilliant in every way
ccc7224b-33e9-49c2-9f61-eef307404a58,"updates are not up to the minute, app. updates are very (BMW) expensive.",3,0,5.11.3,2026-01-05 03:23:52,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,updates are not up to the minute app updates are very bmw expensive
3d873fb3-53b6-4b65-8a4d-58c3618c0c06,Excellent app that does lots more than you'd expect....,5,0,5.11.3,2026-01-04 20:44:41,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,excellent app that does lots more than youd expect
ade17351-5be4-41ee-8aac-e0ba96b842c6,easy to set up and use,4,0,5.11.3,2026-01-04 14:41:37,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,easy to set up and use
1d0a05da-b78c-493e-8f3e-d7f5760f56e8,very useful app.,5,0,5.11.3,2026-01-04 04:12:44,5.11.3,My BMW,de.bmw.connected.mobile20.row,us,en,very useful app
